$GNRMC,064224.40,A,3355.40146,N,11818.43295,W,0.641,,061021,,,"A*76
"
$GNRMC,064224.50,A,3355.40144,N,11818.43295,W,0.540,,061021,,,"A*77
"
$GNRMC,064224.60,A,3355.40142,N,11818.43294,W,0.473,,061021,,,"A*72
"
$GNRMC,064224.90,A,3355.40138,N,11818.43293,W,0.311,,061021,,,"A*74
"
$GNRMC,064225.00,A,3355.40140,N,11818.43291,W,0.410,,061021,,,"A*77
"
$GNRMC,064225.10,A,3355.40139,N,11818.43288,W,0.422,,061021,,,"A*71
"
$GNRMC,064225.20,A,3355.40138,N,11818.43288,W,0.378,,061021,,,"A*7B
"
$GNRMC,064225.30,A,3355.40136,N,11818.43288,W,0.288,,061021,,,"A*7A
"
$GNRMC,064225.40,A,3355.40131,N,11818.43286,W,0.199,,061021,,,"A*77
"
$GNRMC,064225.50,A,3355.40127,N,11818.43285,W,0.229,,061021,,,"A*7A
"
$GNRMC,064225.60,A,3355.40120,N,11818.43284,W,0.415,,061021,,,"A*76
"
$GNRMC,064225.70,A,3355.40115,N,11818.43288,W,0.407,,061021,,,"A*7E
"
$GNRMC,064225.80,A,3355.40113,N,11818.43289,W,0.463,,061021,,,"A*74
"
$GNRMC,064225.90,A,3355.40112,N,11818.43290,W,0.484,,061021,,,"A*75
"
$GNRMC,064226.00,A,3355.40110,N,11818.43289,W,0.544,,061021,,,"A*78
"
$GNRMC,064226.10,A,3355.40108,N,11818.43291,W,0.511,,061021,,,"A*79
"
$GNRMC,064226.20,A,3355.40107,N,11818.43294,W,0.446,,061021,,,"A*73
"
$GNRMC,064226.30,A,3355.40111,N,11818.43296,W,0.344,,061021,,,"A*72
"
$GNRMC,064226.40,A,3355.40116,N,11818.43298,W,0.219,,061021,,,"A*75
"
$GNRMC,064226.50,A,3355.40114,N,11818.43299,W,0.197,,061021,,,"A*72
"
$GNRMC,064226.60,A,3355.40111,N,11818.43298,W,0.231,,061021,,,"A*7A
"
$GNRMC,064226.70,A,3355.40110,N,11818.43294,W,0.321,,061021,,,"A*76
"
$GNRMC,064226.80,A,3355.40107,N,11818.43294,W,0.327,,061021,,,"A*79
"
$GNRMC,064226.90,A,3355.40105,N,11818.43296,W,0.368,,061021,,,"A*73
"
$GNRMC,064227.00,A,3355.40101,N,11818.43299,W,0.442,,061021,,,"A*7F
"
$GNRMC,064227.10,A,3355.40095,N,11818.43300,W,0.625,,061021,,,"A*70
"
$GNRMC,064227.20,A,3355.40098,N,11818.43300,W,0.490,,061021,,,"A*72
"
$GNRMC,064227.30,A,3355.40098,N,11818.43302,W,0.528,,061021,,,"A*73
"
$GNRMC,064227.40,A,3355.40104,N,11818.43304,W,0.348,,061021,,,"A*76
"
$GNRMC,064227.50,A,3355.40098,N,11818.43304,W,0.456,,061021,,,"A*7B
"
$GNRMC,064227.60,A,3355.40092,N,11818.43304,W,0.570,,061021,,,"A*77
"
$GNRMC,064227.70,A,3355.40091,N,11818.43299,W,0.473,,061021,,,"A*72
"
$GNRMC,064227.80,A,3355.40088,N,11818.43297,W,0.570,,061021,,,"A*79
"
$GNRMC,064227.90,A,3355.40088,N,11818.43296,W,0.536,,061021,,,"A*7B
"
$GNRMC,064228.00,A,3355.40088,N,11818.43298,W,0.485,,061021,,,"A*7A
"
