$GNRMC,060956.10,A,3355.40058,N,11818.43522,W,0.083,,061021,,,"A*74
"
$GNRMC,060956.40,A,3355.40058,N,11818.43521,W,0.089,,061021,,,"A*78
"
$GNRMC,060956.50,A,3355.40058,N,11818.43520,W,0.087,,061021,,,"A*76
"
$GNRMC,060956.60,A,3355.40058,N,11818.43520,W,0.103,,061021,,,"A*78
"
$GNRMC,060956.70,A,3355.40058,N,11818.43520,W,0.112,,061021,,,"A*79
"
$GNRMC,060956.80,A,3355.40056,N,11818.43520,W,0.325,,061021,,,"A*7E
"
$GNRMC,060956.90,A,3355.40058,N,11818.43519,W,0.109,,061021,,,"A*77
"
$GNRMC,060957.00,A,3355.40058,N,11818.43519,W,0.073,,061021,,,"A*73
"
$GNRMC,060957.10,A,3355.40059,N,11818.43519,W,0.065,,061021,,,"A*74
"
$GNRMC,060957.20,A,3355.40059,N,11818.43519,W,0.061,,061021,,,"A*73
"
$GNRMC,060957.30,A,3355.40059,N,11818.43518,W,0.086,,061021,,,"A*7A
"
$GNRMC,060957.40,A,3355.40059,N,11818.43519,W,0.195,,061021,,,"A*7F
"
$GNRMC,060957.50,A,3355.40059,N,11818.43518,W,0.040,,061021,,,"A*76
"
$GNRMC,060957.60,A,3355.40059,N,11818.43519,W,0.082,,061021,,,"A*7A
"
$GNRMC,060957.70,A,3355.40059,N,11818.43519,W,0.028,,061021,,,"A*7B
"
$GNRMC,060957.80,A,3355.40059,N,11818.43519,W,0.104,,061021,,,"A*7B
"
$GNRMC,060957.90,A,3355.40058,N,11818.43519,W,0.248,,061021,,,"A*70
"
$GNRMC,060958.00,A,3355.40059,N,11818.43519,W,0.143,,061021,,,"A*7F
"
$GNRMC,060958.10,A,3355.40059,N,11818.43517,W,0.123,,061021,,,"A*76
"
$GNRMC,060958.20,A,3355.40060,N,11818.43517,W,0.156,,061021,,,"A*7D
"
$GNRMC,060958.30,A,3355.40059,N,11818.43518,W,0.136,,061021,,,"A*7F
"
$GNRMC,060958.40,A,3355.40060,N,11818.43518,W,0.129,,061021,,,"A*7C
"
$GNRMC,060958.50,A,3355.40060,N,11818.43517,W,0.119,,061021,,,"A*71
"
$GNRMC,060958.60,A,3355.40060,N,11818.43517,W,0.075,,061021,,,"A*79
"
$GNRMC,060958.70,A,3355.40061,N,11818.43517,W,0.159,,061021,,,"A*76
"
$GNRMC,060958.80,A,3355.40062,N,11818.43517,W,0.108,,061021,,,"A*7E
"
$GNRMC,060958.90,A,3355.40062,N,11818.43517,W,0.079,,061021,,,"A*78
"
$GNRMC,060959.00,A,3355.40062,N,11818.43517,W,0.097,,061021,,,"A*70
"
$GNRMC,060959.10,A,3355.40062,N,11818.43517,W,0.030,,061021,,,"A*7C
"
$GNRMC,060959.20,A,3355.40061,N,11818.43518,W,0.146,,061021,,,"A*73
"
$GNRMC,060959.30,A,3355.40061,N,11818.43519,W,0.219,,061021,,,"A*7A
"
$GNRMC,060959.40,A,3355.40062,N,11818.43518,W,0.069,,061021,,,"A*7A
"
$GNRMC,060959.50,A,3355.40061,N,11818.43518,W,0.108,,061021,,,"A*7E
"
$GNRMC,060959.60,A,3355.40061,N,11818.43520,W,0.213,,061021,,,"A*7F
"
$GNRMC,060959.70,A,3355.40061,N,11818.43518,W,0.026,,061021,,,"A*71
"
$GNRMC,060959.80,A,3355.40061,N,11818.43518,W,0.151,,061021,,,"A*7F
"
$GNRMC,060959.90,A,3355.40063,N,11818.43517,W,0.251,,061021,,,"A*70
"
$GNRMC,061000.00,A,3355.40060,N,11818.43515,W,0.481,,061021,,,"A*77
"
$GNRMC,061000.10,A,3355.40057,N,11818.43512,W,0.793,190.84,061021,,,"A*6F
"
$GNRMC,061000.20,A,3355.40058,N,11818.43513,W,0.397,,061021,,,"A*78
"
$GNRMC,061000.30,A,3355.40057,N,11818.43512,W,0.390,,061021,,,"A*70
"
$GNRMC,061000.40,A,3355.40058,N,11818.43509,W,0.389,,061021,,,"A*7A
"
$GNRMC,061000.50,A,3355.40057,N,11818.43510,W,0.287,,061021,,,"A*73
"
$GNRMC,061000.60,A,3355.40059,N,11818.43511,W,0.123,,061021,,,"A*72
"
$GNRMC,061000.70,A,3355.40059,N,11818.43512,W,0.042,,061021,,,"A*76
"
