$GNRMC,064358.90,A,3355.40206,N,11818.43441,W,0.506,,061021,,,"A*79
"
$GNRMC,064359.00,A,3355.40204,N,11818.43442,W,0.460,,061021,,,"A*71
"
$GNRMC,064359.30,A,3355.40194,N,11818.43440,W,0.724,,061021,,,"A*79
"
$GNRMC,064359.40,A,3355.40194,N,11818.43437,W,0.656,,061021,,,"A*7A
"
$GNRMC,064359.50,A,3355.40193,N,11818.43437,W,0.627,,061021,,,"A*7A
"
$GNRMC,064359.60,A,3355.40192,N,11818.43437,W,0.576,,061021,,,"A*7F
"
$GNRMC,064359.70,A,3355.40193,N,11818.43437,W,0.477,,061021,,,"A*7F
"
$GNRMC,064359.80,A,3355.40196,N,11818.43436,W,0.247,,061021,,,"A*71
"
$GNRMC,064359.90,A,3355.40197,N,11818.43440,W,0.247,,061021,,,"A*70
"
$GNRMC,064400.00,A,3355.40199,N,11818.43442,W,0.162,,061021,,,"A*7A
"
$GNRMC,064400.10,A,3355.40203,N,11818.43446,W,0.218,,061021,,,"A*71
"
$GNRMC,064400.20,A,3355.40209,N,11818.43447,W,0.363,,061021,,,"A*74
"
$GNRMC,064400.30,A,3355.40215,N,11818.43450,W,0.565,,061021,,,"A*7E
"
$GNRMC,064400.40,A,3355.40222,N,11818.43455,W,0.749,,061021,,,"A*74
"
$GNRMC,064400.50,A,3355.40224,N,11818.43457,W,0.862,,061021,,,"A*77
"
$GNRMC,064400.60,A,3355.40227,N,11818.43458,W,0.877,,061021,,,"A*7C
"
$GNRMC,064400.70,A,3355.40229,N,11818.43458,W,0.822,,061021,,,"A*73
"
$GNRMC,064400.80,A,3355.40228,N,11818.43459,W,0.790,,061021,,,"A*7A
"
$GNRMC,064400.90,A,3355.40227,N,11818.43458,W,0.732,,061021,,,"A*7D
"
$GNRMC,064401.00,A,3355.40226,N,11818.43460,W,0.625,,061021,,,"A*78
"
$GNRMC,064401.10,A,3355.40226,N,11818.43460,W,0.609,,061021,,,"A*77
"
$GNRMC,064401.20,A,3355.40225,N,11818.43460,W,0.531,,061021,,,"A*7F
"
$GNRMC,064401.30,A,3355.40226,N,11818.43462,W,0.431,,061021,,,"A*7E
"
$GNRMC,064401.40,A,3355.40225,N,11818.43466,W,0.315,,061021,,,"A*7F
"
$GNRMC,064401.50,A,3355.40227,N,11818.43468,W,0.390,,061021,,,"A*7F
"
$GNRMC,064401.60,A,3355.40230,N,11818.43470,W,0.514,,061021,,,"A*79
"
