$GNRMC,045552.70,V,,,,,,,061021,,,"N*63
"
$GNRMC,045552.80,V,,,,,,,061021,,,"N*6C
"
$GNRMC,045552.90,V,,,,,,,061021,,,"N*6D
"
$GNRMC,045553.00,V,,,,,,,061021,,,"N*65
"
$GNRMC,045553.10,V,,,,,,,061021,,,"N*64
"
$GNRMC,045553.20,V,,,,,,,061021,,,"N*67
"
$GNRMC,045553.30,V,,,,,,,061021,,,"N*66
"
$GNRMC,045553.40,V,,,,,,,061021,,,"N*61
"
$GNRMC,045553.50,V,,,,,,,061021,,,"N*60
"
$GNRMC,045553.60,V,,,,,,,061021,,,"N*63
"
$GNRMC,045553.70,V,,,,,,,061021,,,"N*62
"
$GNRMC,045553.80,V,,,,,,,061021,,,"N*6D
"
$GNRMC,045553.90,V,,,,,,,061021,,,"N*6C
"
$GNRMC,045554.00,V,,,,,,,061021,,,"N*62
"
$GNRMC,045554.10,V,,,,,,,061021,,,"N*63
"
$GNRMC,045554.20,V,,,,,,,061021,,,"N*60
"
$GNRMC,045554.30,V,,,,,,,061021,,,"N*61
"
$GNRMC,045554.40,V,,,,,,,061021,,,"N*66
"
$GNRMC,045554.50,V,,,,,,,061021,,,"N*67
"
$GNRMC,045554.60,V,,,,,,,061021,,,"N*64
"
$GNRMC,045554.70,V,,,,,,,061021,,,"N*65
"
$GNRMC,045554.80,V,,,,,,,061021,,,"N*6A
"
$GNRMC,045554.90,V,,,,,,,061021,,,"N*6B
"
$GNRMC,045555.00,V,,,,,,,061021,,,"N*63
"
$GNRMC,045555.10,V,,,,,,,061021,,,"N*62
"
$GNRMC,045555.20,V,,,,,,,061021,,,"N*61
"
$GNRMC,045555.30,V,,,,,,,061021,,,"N*60
"
$GNRMC,045555.40,V,,,,,,,061021,,,"N*67
"
$GNRMC,045555.50,V,,,,,,,061021,,,"N*66
"
$GNRMC,045555.60,V,,,,,,,061021,,,"N*65
"
$GNRMC,045555.70,V,,,,,,,061021,,,"N*64
"
$GNRMC,045555.80,V,,,,,,,061021,,,"N*6B
"
$GNRMC,045555.90,V,,,,,,,061021,,,"N*6A
"
$GNRMC,045556.00,V,,,,,,,061021,,,"N*60
"
$GNRMC,045556.10,V,,,,,,,061021,,,"N*61
"
$GNRMC,045556.20,V,,,,,,,061021,,,"N*62
"
$GNRMC,045556.30,V,,,,,,,061021,,,"N*63
"
$GNRMC,045556.40,V,,,,,,,061021,,,"N*64
"
$GNRMC,045556.50,V,,,,,,,061021,,,"N*65
"
$GNRMC,045556.60,V,,,,,,,061021,,,"N*66
"
$GNRMC,045556.70,V,,,,,,,061021,,,"N*67
"
$GNRMC,045556.80,V,,,,,,,061021,,,"N*68
"
$GNRMC,045556.90,V,,,,,,,061021,,,"N*69
"
$GNRMC,045557.00,V,,,,,,,061021,,,"N*61
"
$GNRMC,045557.10,V,,,,,,,061021,,,"N*60
"
$GNRMC,045557.20,V,,,,,,,061021,,,"N*63
"
$GNRMC,045557.30,V,,,,,,,061021,,,"N*62
"
$GNRMC,045557.40,V,,,,,,,061021,,,"N*65
"
$GNRMC,045557.50,V,,,,,,,061021,,,"N*64
"
$GNRMC,045557.60,V,,,,,,,061021,,,"N*67
"
$GNRMC,045557.70,V,,,,,,,061021,,,"N*66
"
$GNRMC,045557.80,V,,,,,,,061021,,,"N*69
"
$GNRMC,045557.90,V,,,,,,,061021,,,"N*68
"
$GNRMC,045558.00,V,,,,,,,061021,,,"N*6E
"
$GNRMC,045558.10,V,,,,,,,061021,,,"N*6F
"
$GNRMC,045558.20,V,,,,,,,061021,,,"N*6C
"
$GNRMC,045558.30,V,,,,,,,061021,,,"N*6D
"
$GNRMC,045558.40,V,,,,,,,061021,,,"N*6A
"
$GNRMC,045558.50,V,,,,,,,061021,,,"N*6B
"
$GNRMC,045558.60,V,,,,,,,061021,,,"N*68
"
$GNRMC,045558.70,V,,,,,,,061021,,,"N*69
"
$GNRMC,045558.80,V,,,,,,,061021,,,"N*66
"
$GNRMC,045558.90,V,,,,,,,061021,,,"N*67
"
$GNRMC,045559.00,V,,,,,,,061021,,,"N*6F
"
$GNRMC,045559.10,V,,,,,,,061021,,,"N*6E
"
$GNRMC,045559.20,V,,,,,,,061021,,,"N*6D
"
$GNRMC,045559.30,V,,,,,,,061021,,,"N*6C
"
$GNRMC,045559.40,V,,,,,,,061021,,,"N*6B
"
$GNRMC,045559.50,V,,,,,,,061021,,,"N*6A
"
$GNRMC,045559.60,V,,,,,,,061021,,,"N*69
"
$GNRMC,045559.70,V,,,,,,,061021,,,"N*68
"
$GNRMC,045559.80,V,,,,,,,061021,,,"N*67
"
$GNRMC,045559.90,V,,,,,,,061021,,,"N*66
"
$GNRMC,045600.00,V,,,,,,,061021,,,"N*60
"
$GNRMC,045600.10,V,,,,,,,061021,,,"N*61
"
$GNRMC,045600.20,V,,,,,,,061021,,,"N*62
"
$GNRMC,045600.30,V,,,,,,,061021,,,"N*63
"
$GNRMC,045600.40,V,,,,,,,061021,,,"N*64
"
$GNRMC,045600.50,V,,,,,,,061021,,,"N*65
"
$GNRMC,045600.60,V,,,,,,,061021,,,"N*66
"
$GNRMC,045600.70,V,,,,,,,061021,,,"N*67
"
$GNRMC,045600.80,V,,,,,,,061021,,,"N*68
"
$GNRMC,045600.90,V,,,,,,,061021,,,"N*69
"
$GNRMC,045601.00,V,,,,,,,061021,,,"N*61
"
$GNRMC,045601.10,V,,,,,,,061021,,,"N*60
"
$GNRMC,045601.20,V,,,,,,,061021,,,"N*63
"
$GNRMC,045601.30,V,,,,,,,061021,,,"N*62
"
$GNRMC,045601.40,V,,,,,,,061021,,,"N*65
"
$GNRMC,045601.50,V,,,,,,,061021,,,"N*64
"
$GNRMC,045601.60,V,,,,,,,061021,,,"N*67
"
$GNRMC,045601.70,V,,,,,,,061021,,,"N*66
"
$GNRMC,045601.80,V,,,,,,,061021,,,"N*69
"
$GNRMC,045601.90,V,,,,,,,061021,,,"N*68
"
$GNRMC,045602.00,V,,,,,,,061021,,,"N*62
"
