$GNRMC,064504.70,A,3355.40379,N,11818.43257,W,0.614,,061021,,,"A*70
"
$GNRMC,064504.80,A,3355.40373,N,11818.43251,W,0.820,,061021,,,"A*7A
"
$GNRMC,064504.90,A,3355.40367,N,11818.43243,W,1.069,,061021,,,"A*79
"
$GNRMC,064505.20,A,3355.40345,N,11818.43223,W,1.643,117.25,061021,,,"A*65
"
$GNRMC,064505.30,A,3355.40341,N,11818.43215,W,1.717,133.90,061021,,,"A*6D
"
$GNRMC,064505.40,A,3355.40335,N,11818.43201,W,1.860,137.08,061021,,,"A*66
"
$GNRMC,064505.50,A,3355.40328,N,11818.43188,W,2.101,137.19,061021,,,"A*64
"
$GNRMC,064505.60,A,3355.40322,N,11818.43175,W,2.292,135.09,061021,,,"A*65
"
$GNRMC,064505.70,A,3355.40317,N,11818.43163,W,2.386,132.99,061021,,,"A*6F
"
$GNRMC,064505.80,A,3355.40310,N,11818.43156,W,2.427,134.67,061021,,,"A*6A
"
$GNRMC,064505.90,A,3355.40305,N,11818.43145,W,2.488,134.15,061021,,,"A*6D
"
$GNRMC,064506.00,A,3355.40299,N,11818.43136,W,2.506,133.70,061021,,,"A*64
"
$GNRMC,064506.10,A,3355.40290,N,11818.43121,W,2.722,132.80,061021,,,"A*60
"
$GNRMC,064506.20,A,3355.40281,N,11818.43106,W,2.939,132.82,061021,,,"A*60
"
$GNRMC,064506.30,A,3355.40274,N,11818.43099,W,2.916,133.91,061021,,,"A*62
"
$GNRMC,064506.40,A,3355.40271,N,11818.43091,W,2.789,134.09,061021,,,"A*66
"
$GNRMC,064506.50,A,3355.40264,N,11818.43081,W,2.823,133.74,061021,,,"A*60
"
$GNRMC,064506.60,A,3355.40258,N,11818.43070,W,2.859,133.37,061021,,,"A*68
"
$GNRMC,064506.70,A,3355.40253,N,11818.43063,W,2.831,134.20,061021,,,"A*6F
"
$GNRMC,064506.80,A,3355.40247,N,11818.43056,W,2.823,135.96,061021,,,"A*6C
"
$GNRMC,064506.90,A,3355.40241,N,11818.43048,W,2.843,137.60,061021,,,"A*69
"
$GNRMC,064507.00,A,3355.40238,N,11818.43044,W,2.623,136.99,061021,,,"A*6C
"
$GNRMC,064507.10,A,3355.40234,N,11818.43040,W,2.532,137.47,061021,,,"A*64
"
