$GNRMC,060050.10,A,3355.39705,N,11818.44338,W,0.045,,041021,,,"A*78
"
$GNRMC,060050.20,A,3355.39706,N,11818.44340,W,0.011,,041021,,,"A*76
"
$GNRMC,060050.30,A,3355.39708,N,11818.44336,W,0.043,,041021,,,"A*7F
"
$GNRMC,060050.40,A,3355.39711,N,11818.44330,W,0.086,,041021,,,"A*7F
"
$GNRMC,060050.50,A,3355.39710,N,11818.44332,W,0.050,,041021,,,"A*76
"
$GNRMC,060050.60,A,3355.39709,N,11818.44335,W,0.049,,041021,,,"A*72
"
$GNRMC,060050.70,A,3355.39709,N,11818.44338,W,0.076,,041021,,,"A*72
"
$GNRMC,060050.80,A,3355.39711,N,11818.44336,W,0.102,,041021,,,"A*78
"
$GNRMC,060050.90,A,3355.39713,N,11818.44330,W,0.038,,041021,,,"A*75
"
$GNRMC,060051.00,A,3355.39715,N,11818.44328,W,0.043,,041021,,,"A*7E
"
$GNRMC,060051.10,A,3355.39715,N,11818.44328,W,0.050,,041021,,,"A*7D
"
$GNRMC,060051.20,A,3355.39715,N,11818.44329,W,0.046,,041021,,,"A*78
"
$GNRMC,060051.30,A,3355.39714,N,11818.44331,W,0.079,,041021,,,"A*7D
"
$GNRMC,060051.40,A,3355.39711,N,11818.44339,W,0.191,,041021,,,"A*70
"
$GNRMC,060051.50,A,3355.39710,N,11818.44344,W,0.237,,041021,,,"A*75
"
$GNRMC,060051.60,A,3355.39710,N,11818.44344,W,0.247,,041021,,,"A*71
"
$GNRMC,060051.70,A,3355.39711,N,11818.44343,W,0.240,,041021,,,"A*71
"
$GNRMC,060051.80,A,3355.39711,N,11818.44343,W,0.261,,041021,,,"A*7D
"
$GNRMC,060051.90,A,3355.39713,N,11818.44338,W,0.200,,041021,,,"A*75
"
$GNRMC,060052.00,A,3355.39716,N,11818.44328,W,0.093,,041021,,,"A*73
"
$GNRMC,060052.10,A,3355.39717,N,11818.44327,W,0.085,,041021,,,"A*7B
"
$GNRMC,060052.20,A,3355.39717,N,11818.44329,W,0.151,,041021,,,"A*7E
"
$GNRMC,060052.30,A,3355.39717,N,11818.44329,W,0.167,,041021,,,"A*7A
"
$GNRMC,060052.40,A,3355.39718,N,11818.44326,W,0.154,,041021,,,"A*7D
"
$GNRMC,060052.50,A,3355.39718,N,11818.44329,W,0.217,,041021,,,"A*77
"
$GNRMC,060052.60,A,3355.39715,N,11818.44335,W,0.294,,041021,,,"A*7F
"
$GNRMC,060052.70,A,3355.39715,N,11818.44337,W,0.320,,041021,,,"A*72
"
$GNRMC,060052.80,A,3355.39716,N,11818.44335,W,0.333,,041021,,,"A*7E
"
$GNRMC,060052.90,A,3355.39717,N,11818.44335,W,0.369,,041021,,,"A*71
"
$GNRMC,060053.00,A,3355.39719,N,11818.44328,W,0.299,,041021,,,"A*75
"
$GNRMC,060053.10,A,3355.39721,N,11818.44323,W,0.251,,041021,,,"A*70
"
$GNRMC,060053.20,A,3355.39721,N,11818.44321,W,0.239,,041021,,,"A*7F
"
$GNRMC,060053.30,A,3355.39721,N,11818.44324,W,0.297,,041021,,,"A*7F
"
$GNRMC,060053.40,A,3355.39721,N,11818.44325,W,0.329,,041021,,,"A*7D
"
$GNRMC,060053.50,A,3355.39723,N,11818.44320,W,0.272,,041021,,,"A*74
"
$GNRMC,060053.60,A,3355.39726,N,11818.44311,W,0.181,,041021,,,"A*7F
"
$GNRMC,060053.70,A,3355.39727,N,11818.44307,W,0.137,,041021,,,"A*75
"
$GNRMC,060053.80,A,3355.39729,N,11818.44304,W,0.131,,041021,,,"A*71
"
$GNRMC,060053.90,A,3355.39729,N,11818.44301,W,0.118,,041021,,,"A*7E
"
$GNRMC,060054.00,A,3355.39728,N,11818.44305,W,0.180,,041021,,,"A*74
"
$GNRMC,060054.10,A,3355.39726,N,11818.44312,W,0.272,,041021,,,"A*73
"
$GNRMC,060054.20,A,3355.39726,N,11818.44311,W,0.267,,041021,,,"A*77
"
$GNRMC,060054.30,A,3355.39729,N,11818.44306,W,0.223,,041021,,,"A*7F
"
$GNRMC,060054.40,A,3355.39730,N,11818.44301,W,0.190,,041021,,,"A*7C
"
$GNRMC,060054.50,A,3355.39729,N,11818.44303,W,0.241,,041021,,,"A*78
"
$GNRMC,060054.60,A,3355.39729,N,11818.44304,W,0.262,,041021,,,"A*7D
"
$GNRMC,060054.70,A,3355.39729,N,11818.44303,W,0.256,,041021,,,"A*7C
"
$GNRMC,060054.80,A,3355.39731,N,11818.44299,W,0.218,,041021,,,"A*72
"
$GNRMC,060054.90,A,3355.39734,N,11818.44293,W,0.155,,041021,,,"A*76
"
$GNRMC,060055.00,A,3355.39737,N,11818.44285,W,0.074,,041021,,,"A*78
"
$GNRMC,060055.10,A,3355.39737,N,11818.44285,W,0.105,,041021,,,"A*7E
"
$GNRMC,060055.20,A,3355.39736,N,11818.44288,W,0.146,,041021,,,"A*76
"
$GNRMC,060055.30,A,3355.39736,N,11818.44287,W,0.154,,041021,,,"A*7B
"
$GNRMC,060055.40,A,3355.39738,N,11818.44284,W,0.134,,041021,,,"A*77
"
$GNRMC,060055.50,A,3355.39740,N,11818.44277,W,0.060,,041021,,,"A*75
"
$GNRMC,060055.60,A,3355.39742,N,11818.44270,W,0.040,,041021,,,"A*71
"
$GNRMC,060055.70,A,3355.39744,N,11818.44262,W,0.050,,041021,,,"A*74
"
$GNRMC,060055.80,A,3355.39745,N,11818.44258,W,0.090,,041021,,,"A*7F
"
$GNRMC,060055.90,A,3355.39747,N,11818.44253,W,0.122,,041021,,,"A*7F
"
$GNRMC,060056.00,A,3355.39752,N,11818.44243,W,0.236,,041021,,,"A*76
"
$GNRMC,060056.10,A,3355.39754,N,11818.44237,W,0.279,,041021,,,"A*79
"
$GNRMC,060056.20,A,3355.39753,N,11818.44238,W,0.244,,041021,,,"A*7C
"
$GNRMC,060056.30,A,3355.39751,N,11818.44241,W,0.169,,041021,,,"A*7D
"
$GNRMC,060056.40,A,3355.39752,N,11818.44242,W,0.120,,041021,,,"A*77
"
$GNRMC,060056.50,A,3355.39752,N,11818.44241,W,0.120,,041021,,,"A*75
"
$GNRMC,060056.60,A,3355.39752,N,11818.44240,W,0.097,,041021,,,"A*7A
"
$GNRMC,060056.70,A,3355.39754,N,11818.44237,W,0.121,,041021,,,"A*71
"
$GNRMC,060056.80,A,3355.39755,N,11818.44231,W,0.138,,041021,,,"A*71
"
$GNRMC,060056.90,A,3355.39759,N,11818.44224,W,0.208,,041021,,,"A*78
"
$GNRMC,060057.00,A,3355.39757,N,11818.44229,W,0.128,,041021,,,"A*72
"
$GNRMC,060057.10,A,3355.39756,N,11818.44230,W,0.081,,041021,,,"A*78
"
$GNRMC,060057.20,A,3355.39755,N,11818.44231,W,0.043,,041021,,,"A*77
"
$GNRMC,060057.30,A,3355.39756,N,11818.44229,W,0.056,,041021,,,"A*78
"
$GNRMC,060057.40,A,3355.39756,N,11818.44229,W,0.054,,041021,,,"A*7D
"
$GNRMC,060057.50,A,3355.39754,N,11818.44234,W,0.016,,041021,,,"A*74
"
$GNRMC,060057.60,A,3355.39754,N,11818.44235,W,0.052,,041021,,,"A*76
"
$GNRMC,060057.70,A,3355.39754,N,11818.44234,W,0.064,,041021,,,"A*73
"
$GNRMC,060057.80,A,3355.39756,N,11818.44232,W,0.032,,041021,,,"A*7B
"
$GNRMC,060057.90,A,3355.39757,N,11818.44231,W,0.028,,041021,,,"A*73
"
$GNRMC,060058.00,A,3355.39759,N,11818.44226,W,0.021,,041021,,,"A*74
"
$GNRMC,060058.10,A,3355.39759,N,11818.44223,W,0.023,,041021,,,"A*72
"
$GNRMC,060058.20,A,3355.39759,N,11818.44224,W,0.017,,041021,,,"A*71
"
$GNRMC,060058.30,A,3355.39759,N,11818.44225,W,0.042,,041021,,,"A*71
"
$GNRMC,060058.40,A,3355.39759,N,11818.44225,W,0.055,,041021,,,"A*70
"
$GNRMC,060058.50,A,3355.39759,N,11818.44223,W,0.056,,041021,,,"A*74
"
$GNRMC,060058.60,A,3355.39760,N,11818.44222,W,0.070,,041021,,,"A*78
"
$GNRMC,060058.70,A,3355.39761,N,11818.44219,W,0.046,,041021,,,"A*75
"
$GNRMC,060058.80,A,3355.39762,N,11818.44217,W,0.050,,041021,,,"A*70
"
$GNRMC,060058.90,A,3355.39763,N,11818.44212,W,0.010,,041021,,,"A*71
"
$GNRMC,060059.00,A,3355.39765,N,11818.44209,W,0.042,,041021,,,"A*72
"
$GNRMC,060059.10,A,3355.39767,N,11818.44203,W,0.058,,041021,,,"A*70
"
$GNRMC,060059.20,A,3355.39770,N,11818.44195,W,0.138,,041021,,,"A*7E
"
$GNRMC,060059.30,A,3355.39771,N,11818.44192,W,0.139,,041021,,,"A*78
"
$GNRMC,060059.40,A,3355.39773,N,11818.44191,W,0.141,,041021,,,"A*71
"
$GNRMC,060059.50,A,3355.39774,N,11818.44188,W,0.145,,041021,,,"A*7B
"
$GNRMC,060059.60,A,3355.39776,N,11818.44184,W,0.175,,041021,,,"A*75
"
$GNRMC,060059.70,A,3355.39778,N,11818.44180,W,0.203,,041021,,,"A*7C
"
