$GNRMC,064255.00,A,3355.40234,N,11818.43294,W,0.514,,061021,,,"A*70
"
$GNRMC,064255.10,A,3355.40235,N,11818.43292,W,0.395,,061021,,,"A*79
"
$GNRMC,064255.40,A,3355.40245,N,11818.43299,W,0.561,,061021,,,"A*7D
"
$GNRMC,064255.50,A,3355.40249,N,11818.43303,W,0.687,,061021,,,"A*79
"
$GNRMC,064255.60,A,3355.40253,N,11818.43306,W,0.724,,061021,,,"A*7C
"
$GNRMC,064255.70,A,3355.40255,N,11818.43307,W,0.740,,061021,,,"A*78
"
$GNRMC,064255.80,A,3355.40255,N,11818.43307,W,0.595,,061021,,,"A*7D
"
$GNRMC,064255.90,A,3355.40255,N,11818.43309,W,0.529,,061021,,,"A*75
"
$GNRMC,064256.00,A,3355.40255,N,11818.43311,W,0.517,,061021,,,"A*7B
"
$GNRMC,064256.10,A,3355.40256,N,11818.43313,W,0.453,,061021,,,"A*7A
"
$GNRMC,064256.20,A,3355.40258,N,11818.43314,W,0.485,,061021,,,"A*7B
"
$GNRMC,064256.30,A,3355.40260,N,11818.43316,W,0.543,,061021,,,"A*78
"
$GNRMC,064256.40,A,3355.40259,N,11818.43317,W,0.514,,061021,,,"A*76
"
$GNRMC,064256.50,A,3355.40260,N,11818.43319,W,0.509,,061021,,,"A*7F
"
$GNRMC,064256.60,A,3355.40258,N,11818.43320,W,0.393,,061021,,,"A*78
"
$GNRMC,064256.70,A,3355.40261,N,11818.43317,W,0.182,,061021,,,"A*75
"
$GNRMC,064256.80,A,3355.40262,N,11818.43318,W,0.119,,061021,,,"A*74
"
$GNRMC,064256.90,A,3355.40263,N,11818.43318,W,0.140,,061021,,,"A*78
"
$GNRMC,064257.00,A,3355.40265,N,11818.43320,W,0.275,,061021,,,"A*78
"
$GNRMC,064257.10,A,3355.40265,N,11818.43321,W,0.292,,061021,,,"A*71
"
$GNRMC,064257.20,A,3355.40269,N,11818.43322,W,0.383,,061021,,,"A*7C
"
$GNRMC,064257.30,A,3355.40271,N,11818.43325,W,0.446,,061021,,,"A*7D
"
$GNRMC,064257.40,A,3355.40273,N,11818.43326,W,0.464,,061021,,,"A*7B
"
$GNRMC,064257.50,A,3355.40276,N,11818.43325,W,0.512,,061021,,,"A*7C
"
$GNRMC,064257.60,A,3355.40275,N,11818.43325,W,0.503,,061021,,,"A*7C
"
$GNRMC,064257.70,A,3355.40276,N,11818.43328,W,0.706,,061021,,,"A*74
"
$GNRMC,064257.80,A,3355.40272,N,11818.43327,W,0.589,,061021,,,"A*75
"
$GNRMC,064257.90,A,3355.40269,N,11818.43329,W,0.715,,061021,,,"A*77
"
$GNRMC,064258.00,A,3355.40269,N,11818.43329,W,0.484,,061021,,,"A*7A
"
$GNRMC,064258.10,A,3355.40270,N,11818.43332,W,0.422,,061021,,,"A*75
"
$GNRMC,064258.20,A,3355.40272,N,11818.43334,W,0.467,,061021,,,"A*73
"
$GNRMC,064258.30,A,3355.40275,N,11818.43336,W,0.685,,061021,,,"A*79
"
$GNRMC,064258.40,A,3355.40281,N,11818.43339,W,1.097,341.12,061021,,,"A*65
"
$GNRMC,064258.50,A,3355.40286,N,11818.43343,W,1.483,339.45,061021,,,"A*62
"
$GNRMC,064258.60,A,3355.40286,N,11818.43345,W,1.414,338.19,061021,,,"A*61
"
$GNRMC,064258.70,A,3355.40284,N,11818.43345,W,1.145,337.77,061021,,,"A*64
"
$GNRMC,064258.80,A,3355.40280,N,11818.43346,W,0.709,,061021,,,"A*7A
"
$GNRMC,064258.90,A,3355.40277,N,11818.43348,W,0.379,,061021,,,"A*7E
"
$GNRMC,064259.00,A,3355.40277,N,11818.43346,W,0.143,,061021,,,"A*73
"
$GNRMC,064259.10,A,3355.40280,N,11818.43348,W,0.388,,061021,,,"A*71
"
$GNRMC,064259.20,A,3355.40281,N,11818.43349,W,0.314,,061021,,,"A*77
"
$GNRMC,064259.30,A,3355.40284,N,11818.43352,W,0.368,,061021,,,"A*72
"
$GNRMC,064259.40,A,3355.40283,N,11818.43351,W,0.129,,061021,,,"A*76
"
$GNRMC,064259.50,A,3355.40283,N,11818.43351,W,0.100,,061021,,,"A*7C
"
$GNRMC,064259.60,A,3355.40282,N,11818.43352,W,0.199,,061021,,,"A*7D
"
$GNRMC,064259.70,A,3355.40280,N,11818.43355,W,0.416,,061021,,,"A*7B
"
